docid,sentence1,sentence2,label,same_text
aa66435,"Granada não enfrentou os [E2]Reis Católicos[/E2] por razões de fé ou de religião. Pelo contrário, na corte de Boabdil conviviam muçulmanos, cristãos e judeus, e dessa convivência se fez a que era então, talvez, a mais brilhante civilização do seu tempo, no domínio da arquitectura, da física, da medicina, da matemática, da astrologia. Mas Granada foi sitiada e conquistada por isso mesmo e também pelo território e pela beleza demasiadamente humana do Alhambra . Quando Granada caiu e a reconquista cristã se impôs então a toda a Península , os dois reinos católicos, Portugal e [E1]Espanha[/E1] , partiram à conquista do mundo e tornaram-se Impérios | Impérios marítimos; do Novo Mundo e África ao extremo da Ásia . Inversamente, quando os vencidos de Granada se retiraram para lá do Estreito , de onde tinham vindo séculos antes , nunca mais a civilização árabe e muçulmana recuperou sombra sequer do seu antigo esplendor e liderança. Por isso é que o ano de 1492 (também o da descoberta da América , por Colombo ) é um marco da história universal e um símbolo de derrota e descalabro que nunca mais foi esquecido e ultrapassado pelos crentes muçulmanos.",,vinculo_inst,True
aa66435,"Granada não enfrentou os Reis Católicos por razões de fé ou de religião. Pelo contrário, na corte de Boabdil conviviam muçulmanos, cristãos e judeus, e dessa convivência se fez a que era então, talvez, a mais brilhante civilização do seu tempo, no domínio da arquitectura, da física, da medicina, da matemática, da astrologia. Mas Granada foi sitiada e conquistada por isso mesmo e também pelo território e pela beleza demasiadamente humana do Alhambra . Quando Granada caiu e a reconquista cristã se impôs então a toda a Península , os dois reinos católicos, Portugal e [E2]Espanha[/E2] , partiram à conquista do mundo e tornaram-se [E1]Impérios[/E1] | Impérios marítimos; do Novo Mundo e África ao extremo da Ásia . Inversamente, quando os vencidos de Granada se retiraram para lá do Estreito , de onde tinham vindo séculos antes , nunca mais a civilização árabe e muçulmana recuperou sombra sequer do seu antigo esplendor e liderança. Por isso é que o ano de 1492 (também o da descoberta da América , por Colombo ) é um marco da história universal e um símbolo de derrota e descalabro que nunca mais foi esquecido e ultrapassado pelos crentes muçulmanos.",,outrarel,True
aa66435,"Granada não enfrentou os Reis Católicos por razões de fé ou de religião. Pelo contrário, na corte de Boabdil conviviam muçulmanos, cristãos e judeus, e dessa convivência se fez a que era então, talvez, a mais brilhante civilização do seu tempo, no domínio da arquitectura, da física, da medicina, da matemática, da astrologia. Mas Granada foi sitiada e conquistada por isso mesmo e também pelo território e pela beleza demasiadamente humana do Alhambra . Quando Granada caiu e a reconquista cristã se impôs então a toda a Península , os dois reinos católicos, Portugal e Espanha , partiram à conquista do mundo e tornaram-se Impérios | Impérios marítimos; do [E2]Novo Mundo[/E2] e África ao extremo da Ásia . Inversamente, quando os vencidos de Granada se retiraram para lá do Estreito , de onde tinham vindo séculos antes , nunca mais a civilização árabe e muçulmana recuperou sombra sequer do seu antigo esplendor e liderança. Por isso é que o ano de 1492 (também o da descoberta da [E1]América[/E1] , por Colombo ) é um marco da história universal e um símbolo de derrota e descalabro que nunca mais foi esquecido e ultrapassado pelos crentes muçulmanos.",,incluido,True
aa66435,"Por mais inverosímil que nos possa parecer, mais de cinco séculos passados e quase quarenta anos depois do homem ter ido à lua, estamos perante uma nova guerra religiosa global, que é também uma guerra de civilizações. Quem disser que ela não existe, ou é ignorante ou diplomata --- em qualquer dos casos, perigoso para os tempos que correm. Estamos perante uma espécie de Cruzadas ao contrário, que o Islão lançou contra os «não crentes» --- sejam judeus, cristãos ou ateus. As Twin Towers , o metro de Londres , a estação de [E2]Atocha[/E2] em [E1]Madrid[/E1] ou a histeria lançada contra os cartonistas dinamarqueses e contra a Dinamarca , são formas modernas de cruzadas travadas em nome de Alá (o Misericordioso ...) contra os valores em que nós, no Ocidente , acreditamos. Cinco séculos passados, o Islão tira a sua desforra de Granada , através das suas duas únicas e demolidoras armas: o petróleo e o terror.",,inclui,True
aa66435,"Por mais inverosímil que nos possa parecer, mais de cinco séculos passados e quase quarenta anos depois do homem ter ido à lua, estamos perante uma nova guerra religiosa global, que é também uma guerra de civilizações. Quem disser que ela não existe, ou é ignorante ou diplomata --- em qualquer dos casos, perigoso para os tempos que correm. Estamos perante uma espécie de Cruzadas ao contrário, que o Islão lançou contra os «não crentes» --- sejam judeus, cristãos ou ateus. As Twin Towers , o metro de Londres , a estação de Atocha em Madrid ou a histeria lançada contra os cartonistas dinamarqueses e contra a Dinamarca , são formas modernas de cruzadas travadas em nome de [E2]Alá[/E2] (o [E1]Misericordioso[/E1] ...) contra os valores em que nós, no Ocidente , acreditamos. Cinco séculos passados, o Islão tira a sua desforra de Granada , através das suas duas únicas e demolidoras armas: o petróleo e o terror.",,ident,True
aa66435,"Por mais inverosímil que nos possa parecer, mais de cinco séculos passados e quase quarenta anos depois do homem ter ido à lua, estamos perante uma nova guerra religiosa global, que é também uma guerra de civilizações. Quem disser que ela não existe, ou é ignorante ou diplomata --- em qualquer dos casos, perigoso para os tempos que correm. Estamos perante uma espécie de Cruzadas ao contrário, que o Islão lançou contra os «não crentes» --- sejam judeus, cristãos ou ateus. As Twin Towers , o metro de Londres , a estação de Atocha em Madrid ou a histeria lançada contra os cartonistas dinamarqueses e contra a [E2]Dinamarca[/E2] , são formas modernas de cruzadas travadas em nome de Alá (o Misericordioso ...) contra os valores em que nós, no [E1]Ocidente[/E1] , acreditamos. Cinco séculos passados, o Islão tira a sua desforra de Granada , através das suas duas únicas e demolidoras armas: o petróleo e o terror.",,inclui,True
aa66435,"Por mais inverosímil que nos possa parecer, mais de cinco séculos passados e quase quarenta anos depois do homem ter ido à lua, estamos perante uma nova guerra religiosa global, que é também uma guerra de civilizações. Quem disser que ela não existe, ou é ignorante ou diplomata --- em qualquer dos casos, perigoso para os tempos que correm. Estamos perante uma espécie de Cruzadas ao contrário, que o [E2]Islão[/E2] lançou contra os «não crentes» --- sejam judeus, cristãos ou ateus. As Twin Towers , o metro de Londres , a estação de Atocha em Madrid ou a histeria lançada contra os cartonistas dinamarqueses e contra a Dinamarca , são formas modernas de cruzadas travadas em nome de Alá (o Misericordioso ...) contra os valores em que nós, no Ocidente , acreditamos. Cinco séculos passados, o [E1]Islão[/E1] tira a sua desforra de Granada , através das suas duas únicas e demolidoras armas: o petróleo e o terror.",,ident,True
aa66435,"Sim, eu sei: não é --- julga-se --- todo o Islão . Mas é o que conta, o que lidera os crentes, o que se escuta na rua e nos jornais, o que doutrina os terroristas, o que prepara a arma nuclear. Em todo o mundo muçulmano houve apenas um jornal, na Jordânia , que ousou escrever que pior que as caricaturas «blasfemas» para o [E1]Islão[/E1] eram os terroristas blasfemos. Mas no dia seguinte o jornal pediu desculpas pelo que escrevera e o director foi despedido. É verdade também que a rua é incendiada a mando da Síria , do Irão ou da Al-Qaeda , e que há sempre uns palestinianos desocupados para dispararem rajadas de metralhadora para o ar com cara feroz e multidões em estado de histeria induzida, para queimar Embaixadas e bandeiras e ameaçar de morte todos os ocidentais a vista. É possível até que o grosso dos muçulmanos não pense assim, que não acredite numa leitura literal e medieval do Corão e que não se reveja na intolerância nem no terror em nome de Deus que o clero radical ensina nas escolas corânicas e prega nas mesquitas. Mas, se assim é, não os escutamos porque eles têm medo: o terror começa dentro dos seus próprios países e sociedades.","Por mais inverosímil que nos possa parecer, mais de cinco séculos passados e quase quarenta anos depois do homem ter ido à lua, estamos perante uma nova guerra religiosa global, que é também uma guerra de civilizações. Quem disser que ela não existe, ou é ignorante ou diplomata --- em qualquer dos casos, perigoso para os tempos que correm. Estamos perante uma espécie de Cruzadas ao contrário, que o [E2]Islão[/E2] lançou contra os «não crentes» --- sejam judeus, cristãos ou ateus. As Twin Towers , o metro de Londres , a estação de Atocha em Madrid ou a histeria lançada contra os cartonistas dinamarqueses e contra a Dinamarca , são formas modernas de cruzadas travadas em nome de Alá (o Misericordioso ...) contra os valores em que nós, no Ocidente , acreditamos. Cinco séculos passados, o Islão tira a sua desforra de Granada , através das suas duas únicas e demolidoras armas: o petróleo e o terror.",ident,False
aa66435,"Por mais inverosímil que nos possa parecer, mais de cinco séculos passados e quase quarenta anos depois do homem ter ido à lua, estamos perante uma nova guerra religiosa global, que é também uma guerra de civilizações. Quem disser que ela não existe, ou é ignorante ou diplomata --- em qualquer dos casos, perigoso para os tempos que correm. Estamos perante uma espécie de Cruzadas ao contrário, que o Islão lançou contra os «não crentes» --- sejam judeus, cristãos ou ateus. As Twin Towers , o metro de Londres , a estação de Atocha em Madrid ou a histeria lançada contra os cartonistas dinamarqueses e contra a Dinamarca , são formas modernas de cruzadas travadas em nome de Alá (o Misericordioso ...) contra os valores em que nós, no Ocidente , acreditamos. Cinco séculos passados, o Islão tira a sua desforra de [E1]Granada[/E1] , através das suas duas únicas e demolidoras armas: o petróleo e o terror.","Granada não enfrentou os Reis Católicos por razões de fé ou de religião. Pelo contrário, na corte de Boabdil conviviam muçulmanos, cristãos e judeus, e dessa convivência se fez a que era então, talvez, a mais brilhante civilização do seu tempo, no domínio da arquitectura, da física, da medicina, da matemática, da astrologia. Mas Granada foi sitiada e conquistada por isso mesmo e também pelo território e pela beleza demasiadamente humana do Alhambra . Quando Granada caiu e a reconquista cristã se impôs então a toda a Península , os dois reinos católicos, Portugal e Espanha , partiram à conquista do mundo e tornaram-se Impérios | Impérios marítimos; do Novo Mundo e África ao extremo da Ásia . Inversamente, quando os vencidos de [E2]Granada[/E2] se retiraram para lá do Estreito , de onde tinham vindo séculos antes , nunca mais a civilização árabe e muçulmana recuperou sombra sequer do seu antigo esplendor e liderança. Por isso é que o ano de 1492 (também o da descoberta da América , por Colombo ) é um marco da história universal e um símbolo de derrota e descalabro que nunca mais foi esquecido e ultrapassado pelos crentes muçulmanos.",ident,False
aa66435,"Sim, eu sei: não é --- julga-se --- todo o [E1]Islão[/E1] . Mas é o que conta, o que lidera os crentes, o que se escuta na rua e nos jornais, o que doutrina os terroristas, o que prepara a arma nuclear. Em todo o mundo muçulmano houve apenas um jornal, na Jordânia , que ousou escrever que pior que as caricaturas «blasfemas» para o Islão eram os terroristas blasfemos. Mas no dia seguinte o jornal pediu desculpas pelo que escrevera e o director foi despedido. É verdade também que a rua é incendiada a mando da Síria , do Irão ou da Al-Qaeda , e que há sempre uns palestinianos desocupados para dispararem rajadas de metralhadora para o ar com cara feroz e multidões em estado de histeria induzida, para queimar Embaixadas e bandeiras e ameaçar de morte todos os ocidentais a vista. É possível até que o grosso dos muçulmanos não pense assim, que não acredite numa leitura literal e medieval do Corão e que não se reveja na intolerância nem no terror em nome de Deus que o clero radical ensina nas escolas corânicas e prega nas mesquitas. Mas, se assim é, não os escutamos porque eles têm medo: o terror começa dentro dos seus próprios países e sociedades.","Por mais inverosímil que nos possa parecer, mais de cinco séculos passados e quase quarenta anos depois do homem ter ido à lua, estamos perante uma nova guerra religiosa global, que é também uma guerra de civilizações. Quem disser que ela não existe, ou é ignorante ou diplomata --- em qualquer dos casos, perigoso para os tempos que correm. Estamos perante uma espécie de Cruzadas ao contrário, que o Islão lançou contra os «não crentes» --- sejam judeus, cristãos ou ateus. As Twin Towers , o metro de Londres , a estação de Atocha em Madrid ou a histeria lançada contra os cartonistas dinamarqueses e contra a Dinamarca , são formas modernas de cruzadas travadas em nome de Alá (o Misericordioso ...) contra os valores em que nós, no Ocidente , acreditamos. Cinco séculos passados, o [E2]Islão[/E2] tira a sua desforra de Granada , através das suas duas únicas e demolidoras armas: o petróleo e o terror.",praticante_de,False
